"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,5,8,930,930,0,1256,1255,1,"AA",179,"N335AA","JFK","SFO",334,2586,9,30,2013-05-08 09:00:00
2013,5,8,959,1000,-1,1347,1319,28,"UA",642,"N502UA","JFK","SFO",317,2586,10,0,2013-05-08 10:00:00
2013,5,8,1158,1210,-12,1618,1529,49,"UA",719,"N560UA","JFK","SFO",318,2586,12,10,2013-05-08 12:00:00
2013,5,8,1411,1400,11,1732,1730,2,"DL",1565,"N723TW","JFK","SFO",318,2586,14,0,2013-05-08 14:00:00
2013,5,8,1725,1630,55,2038,2010,28,"VX",27,"N845VA","JFK","SFO",332,2586,16,30,2013-05-08 16:00:00
2013,5,8,1830,1830,0,2233,2200,33,"UA",389,"N596UA","JFK","SFO",344,2586,18,30,2013-05-08 18:00:00
2013,5,8,1912,1900,12,26,2251,95,"DL",1465,"N707TW","JFK","SFO",387,2586,19,0,2013-05-08 19:00:00
2013,5,8,2022,1850,92,13,2225,108,"VX",29,"N627VA","JFK","SFO",349,2586,18,50,2013-05-08 18:00:00
2013,5,8,2101,2015,46,56,2358,58,"B6",649,"N595JB","JFK","SFO",333,2586,20,15,2013-05-08 20:00:00
2013,5,9,1047,1000,47,1351,1329,22,"DL",1765,"N718TW","JFK","SFO",325,2586,10,0,2013-05-09 10:00:00
2013,5,9,1142,930,132,1519,1255,144,"AA",179,"N327AA","JFK","SFO",328,2586,9,30,2013-05-09 09:00:00
2013,5,9,1150,1000,110,1534,1319,135,"UA",642,"N512UA","JFK","SFO",333,2586,10,0,2013-05-09 10:00:00
2013,5,9,1301,1210,51,1605,1529,36,"UA",394,"N557UA","JFK","SFO",316,2586,12,10,2013-05-09 12:00:00
2013,5,9,1344,1045,179,1646,1420,146,"VX",23,"N621VA","JFK","SFO",331,2586,10,45,2013-05-09 10:00:00
2013,5,9,1623,1530,53,1918,1905,13,"AA",85,"N354AA","JFK","SFO",325,2586,15,30,2013-05-09 15:00:00
2013,5,9,1814,1800,14,2152,2140,12,"AA",177,"N339AA","JFK","SFO",354,2586,18,0,2013-05-09 18:00:00
2013,5,9,1947,1850,57,2313,2225,48,"VX",29,"N623VA","JFK","SFO",344,2586,18,50,2013-05-09 18:00:00
2013,5,9,2031,1900,91,2335,2251,44,"DL",1465,"N717TW","JFK","SFO",335,2586,19,0,2013-05-09 19:00:00
2013,5,10,938,930,8,1322,1255,27,"AA",179,"N329AA","JFK","SFO",341,2586,9,30,2013-05-10 09:00:00
2013,5,10,953,1000,-7,1335,1329,6,"DL",1765,"N723TW","JFK","SFO",353,2586,10,0,2013-05-10 10:00:00
2013,5,10,1001,1000,1,1334,1319,15,"UA",642,"N518UA","JFK","SFO",335,2586,10,0,2013-05-10 10:00:00
2013,5,10,1547,1530,17,1948,1905,43,"AA",85,"N361AA","JFK","SFO",344,2586,15,30,2013-05-10 15:00:00
2013,5,10,1634,1630,4,2036,2010,26,"VX",27,"N841VA","JFK","SFO",347,2586,16,30,2013-05-10 16:00:00
2013,5,10,1828,1800,28,2210,2140,30,"AA",177,"N338AA","JFK","SFO",344,2586,18,0,2013-05-10 18:00:00
2013,5,10,1841,1830,11,2242,2200,42,"UA",389,"N596UA","JFK","SFO",374,2586,18,30,2013-05-10 18:00:00
2013,5,10,1919,1850,29,2302,2225,37,"VX",29,"N846VA","JFK","SFO",340,2586,18,50,2013-05-10 18:00:00
2013,5,10,2033,1900,93,2400,2251,69,"DL",1465,"N706TW","JFK","SFO",361,2586,19,0,2013-05-10 19:00:00
2013,5,10,2133,2015,78,112,2358,74,"B6",649,"N806JB","JFK","SFO",346,2586,20,15,2013-05-10 20:00:00
2013,5,11,556,600,-4,934,930,4,"UA",303,"N508UA","JFK","SFO",353,2586,6,0,2013-05-11 06:00:00
2013,5,11,1558,1600,-2,2037,1948,49,"DL",2065,"N721TW","JFK","SFO",329,2586,16,0,2013-05-11 16:00:00
2013,5,11,1710,1630,40,2043,2010,33,"VX",27,"N640VA","JFK","SFO",334,2586,16,30,2013-05-11 16:00:00
2013,5,11,1958,1800,118,2306,2140,86,"AA",177,"N332AA","JFK","SFO",327,2586,18,0,2013-05-11 18:00:00
2013,5,11,2009,1755,134,2258,2127,91,"UA",512,"N560UA","JFK","SFO",323,2586,17,55,2013-05-11 17:00:00
2013,5,11,2055,2015,40,17,2358,19,"B6",649,"N652JB","JFK","SFO",333,2586,20,15,2013-05-11 20:00:00
2013,5,11,2055,1850,125,10,2225,105,"VX",29,"N641VA","JFK","SFO",338,2586,18,50,2013-05-11 18:00:00
2013,5,12,1908,1900,8,2321,2251,30,"DL",1465,"N717TW","JFK","SFO",353,2586,19,0,2013-05-12 19:00:00
2013,5,12,1930,1850,40,2300,2225,35,"VX",29,"N838VA","JFK","SFO",334,2586,18,50,2013-05-12 18:00:00
2013,5,12,2046,2015,31,4,2358,6,"B6",649,"N649JB","JFK","SFO",327,2586,20,15,2013-05-12 20:00:00
2013,5,13,1721,1630,51,2016,2010,6,"VX",27,"N838VA","JFK","SFO",327,2586,16,30,2013-05-13 16:00:00
2013,5,13,1944,1850,54,2235,2225,10,"VX",29,"N626VA","JFK","SFO",328,2586,18,50,2013-05-13 18:00:00
2013,5,13,2007,1830,97,2238,2200,38,"UA",389,"N596UA","JFK","SFO",310,2586,18,30,2013-05-13 18:00:00
2013,5,15,1903,1850,13,2233,2225,8,"VX",29,"N641VA","JFK","SFO",344,2586,18,50,2013-05-15 18:00:00
2013,5,16,613,613,0,944,935,9,"UA",303,"N502UA","JFK","SFO",368,2586,6,13,2013-05-16 06:00:00
2013,5,16,805,800,5,1132,1127,5,"UA",397,"N560UA","JFK","SFO",368,2586,8,0,2013-05-16 08:00:00
2013,5,16,1430,1435,-5,1824,1754,30,"UA",434,"N518UA","JFK","SFO",386,2586,14,35,2013-05-16 14:00:00
2013,5,16,1700,1630,30,2028,2010,18,"VX",27,"N622VA","JFK","SFO",350,2586,16,30,2013-05-16 16:00:00
2013,5,16,1722,1709,13,2115,2039,36,"UA",512,"N512UA","JFK","SFO",376,2586,17,9,2013-05-16 17:00:00
2013,5,16,1729,1732,-3,2133,2114,19,"B6",647,"N805JB","JFK","SFO",389,2586,17,32,2013-05-16 17:00:00
2013,5,16,1745,1530,135,2203,1905,178,"AA",85,"N387AA","JFK","SFO",384,2586,15,30,2013-05-16 15:00:00
2013,5,16,1759,1800,-1,2159,2140,19,"AA",177,"N329AA","JFK","SFO",383,2586,18,0,2013-05-16 18:00:00
2013,5,16,1831,1830,1,2209,2200,9,"UA",389,"N596UA","JFK","SFO",367,2586,18,30,2013-05-16 18:00:00
2013,5,17,1435,1435,0,1759,1754,5,"UA",434,"N508UA","JFK","SFO",328,2586,14,35,2013-05-17 14:00:00
2013,5,17,1629,1630,-1,2015,2010,5,"VX",27,"N835VA","JFK","SFO",366,2586,16,30,2013-05-17 16:00:00
2013,5,17,1831,1800,31,2153,2140,13,"AA",177,"N335AA","JFK","SFO",343,2586,18,0,2013-05-17 18:00:00
2013,5,17,1851,1850,1,2233,2225,8,"VX",29,"N634VA","JFK","SFO",348,2586,18,50,2013-05-17 18:00:00
2013,5,18,1428,1430,-2,1754,1749,5,"UA",434,"N555UA","JFK","SFO",351,2586,14,30,2013-05-18 14:00:00
2013,5,18,1639,1600,39,2001,1948,13,"DL",2065,"N711ZX","JFK","SFO",347,2586,16,0,2013-05-18 16:00:00
2013,5,18,1907,1900,7,2259,2250,9,"DL",1465,"N624AG","JFK","SFO",370,2586,19,0,2013-05-18 19:00:00
2013,5,18,2004,2015,-11,42,2358,44,"B6",649,"N779JB","JFK","SFO",355,2586,20,15,2013-05-18 20:00:00
2013,5,19,841,800,41,1142,1127,15,"UA",397,"N557UA","JFK","SFO",324,2586,8,0,2013-05-19 08:00:00
2013,5,19,1440,1400,40,1739,1730,9,"DL",1565,"N722TW","JFK","SFO",331,2586,14,0,2013-05-19 14:00:00
2013,5,19,1456,1430,26,1830,1749,41,"UA",434,"N560UA","JFK","SFO",344,2586,14,30,2013-05-19 14:00:00
2013,5,19,1530,1530,0,1917,1905,12,"AA",85,"N368AA","JFK","SFO",346,2586,15,30,2013-05-19 15:00:00
2013,5,19,1601,1600,1,1953,1951,2,"DL",2065,"N624AG","JFK","SFO",338,2586,16,0,2013-05-19 16:00:00
2013,5,19,1705,1630,35,2131,2010,81,"VX",27,"N853VA","JFK","SFO",357,2586,16,30,2013-05-19 16:00:00
2013,5,19,1736,1732,4,2153,2114,39,"B6",647,"N705JB","JFK","SFO",348,2586,17,32,2013-05-19 17:00:00
2013,5,19,1931,1800,91,2314,2140,94,"AA",177,"N336AA","JFK","SFO",360,2586,18,0,2013-05-19 18:00:00
2013,5,19,1956,1850,66,4,2243,81,"VX",29,"N642VA","JFK","SFO",365,2586,18,50,2013-05-19 18:00:00
2013,5,19,2005,1900,65,6,2251,75,"DL",1465,"N703TW","JFK","SFO",349,2586,19,0,2013-05-19 19:00:00
2013,5,19,2031,1830,121,53,2200,173,"UA",389,"N508UA","JFK","SFO",388,2586,18,30,2013-05-19 18:00:00
2013,5,19,2123,2015,68,124,2358,86,"B6",649,"N649JB","JFK","SFO",338,2586,20,15,2013-05-19 20:00:00
2013,5,20,1905,1530,215,2214,1905,189,"AA",85,"N356AA","JFK","SFO",334,2586,15,30,2013-05-20 15:00:00
2013,5,21,608,613,-5,943,935,8,"UA",303,"N505UA","JFK","SFO",355,2586,6,13,2013-05-21 06:00:00
2013,5,21,928,930,-2,1301,1255,6,"AA",179,"N327AA","JFK","SFO",348,2586,9,30,2013-05-21 09:00:00
2013,5,21,1922,1850,32,2257,2225,32,"VX",29,"N633VA","JFK","SFO",356,2586,18,50,2013-05-21 18:00:00
2013,5,21,2032,2020,12,12,3,9,"B6",649,"N789JB","JFK","SFO",335,2586,20,20,2013-05-21 20:00:00
2013,5,22,926,930,-4,1300,1255,5,"AA",179,"N332AA","JFK","SFO",344,2586,9,30,2013-05-22 09:00:00
2013,5,22,1543,1530,13,1944,1905,39,"AA",85,"N349AA","JFK","SFO",360,2586,15,30,2013-05-22 15:00:00
2013,5,22,1629,1630,-1,2014,2010,4,"VX",27,"N853VA","JFK","SFO",353,2586,16,30,2013-05-22 16:00:00
2013,5,22,1728,1730,-2,2136,2119,17,"DL",31,"N707TW","JFK","SFO",356,2586,17,30,2013-05-22 17:00:00
2013,5,22,1801,1800,1,2202,2140,22,"AA",177,"N335AA","JFK","SFO",350,2586,18,0,2013-05-22 18:00:00
2013,5,22,1806,1709,57,2148,2039,69,"UA",512,"N508UA","JFK","SFO",346,2586,17,9,2013-05-22 17:00:00
2013,5,22,2024,2020,4,45,3,42,"B6",649,"N804JB","JFK","SFO",341,2586,20,20,2013-05-22 20:00:00
2013,5,22,2141,1850,171,122,2225,177,"VX",29,"N623VA","JFK","SFO",347,2586,18,50,2013-05-22 18:00:00
2013,5,23,606,613,-7,949,935,14,"UA",303,"N512UA","JFK","SFO",367,2586,6,13,2013-05-23 06:00:00
2013,5,23,819,800,19,1131,1127,4,"UA",397,"N508UA","JFK","SFO",343,2586,8,0,2013-05-23 08:00:00
2013,5,23,926,930,-4,1302,1255,7,"AA",179,"N319AA","JFK","SFO",338,2586,9,30,2013-05-23 09:00:00
2013,5,23,1000,1000,0,1320,1319,1,"UA",642,"N557UA","JFK","SFO",349,2586,10,0,2013-05-23 10:00:00
2013,5,23,1207,1210,-3,1550,1529,21,"UA",257,"N518UA","JFK","SFO",342,2586,12,10,2013-05-23 12:00:00
2013,5,23,1524,1530,-6,1915,1905,10,"AA",85,"N361AA","JFK","SFO",347,2586,15,30,2013-05-23 15:00:00
2013,5,23,1631,1600,31,2020,1951,29,"DL",2065,"N710TW","JFK","SFO",366,2586,16,0,2013-05-23 16:00:00
2013,5,23,1733,1732,1,2211,2114,57,"B6",647,"N805JB","JFK","SFO",351,2586,17,32,2013-05-23 17:00:00
2013,5,23,1859,1900,-1,2309,2251,18,"DL",1465,"N707TW","JFK","SFO",350,2586,19,0,2013-05-23 19:00:00
2013,5,23,1901,1630,151,2317,2010,187,"VX",27,"N838VA","JFK","SFO",369,2586,16,30,2013-05-23 16:00:00
2013,5,23,1934,1800,94,2324,2140,104,"AA",177,"N336AA","JFK","SFO",336,2586,18,0,2013-05-23 18:00:00
2013,5,23,2006,1709,177,2346,2039,187,"UA",512,"N502UA","JFK","SFO",339,2586,17,9,2013-05-23 17:00:00
2013,5,23,2020,2020,0,33,3,30,"B6",649,"N806JB","JFK","SFO",344,2586,20,20,2013-05-23 20:00:00
2013,5,23,2051,1830,141,26,2200,146,"UA",389,"N555UA","JFK","SFO",335,2586,18,30,2013-05-23 18:00:00
2013,5,23,2140,1850,170,139,2225,194,"VX",29,"N625VA","JFK","SFO",357,2586,18,50,2013-05-23 18:00:00
2013,5,24,1451,1400,51,1807,1730,37,"DL",1565,"N624AG","JFK","SFO",342,2586,14,0,2013-05-24 14:00:00
2013,5,24,1527,1530,-3,1908,1905,3,"AA",85,"N353AA","JFK","SFO",356,2586,15,30,2013-05-24 15:00:00
2013,5,24,1600,1600,0,1952,1951,1,"DL",2065,"N707TW","JFK","SFO",348,2586,16,0,2013-05-24 16:00:00
2013,5,24,1737,1732,5,2129,2114,15,"B6",647,"N665JB","JFK","SFO",340,2586,17,32,2013-05-24 17:00:00
2013,5,24,1743,1630,73,2114,2010,64,"VX",27,"N839VA","JFK","SFO",343,2586,16,30,2013-05-24 16:00:00
2013,5,24,1853,1830,23,2231,2200,31,"UA",389,"N502UA","JFK","SFO",346,2586,18,30,2013-05-24 18:00:00
2013,5,24,1901,1709,112,2229,2039,110,"UA",512,"N554UA","JFK","SFO",342,2586,17,9,2013-05-24 17:00:00
2013,5,24,1924,1850,34,2316,2225,51,"VX",29,"N640VA","JFK","SFO",358,2586,18,50,2013-05-24 18:00:00
2013,5,24,2018,2020,-2,11,3,8,"B6",649,"N640JB","JFK","SFO",351,2586,20,20,2013-05-24 20:00:00
2013,5,24,2029,1800,149,14,2140,154,"AA",177,"N320AA","JFK","SFO",339,2586,18,0,2013-05-24 18:00:00
2013,5,25,956,1000,-4,1335,1323,12,"DL",1765,"N711ZX","JFK","SFO",369,2586,10,0,2013-05-25 10:00:00
2013,5,25,1427,1430,-3,1753,1749,4,"UA",887,"N512UA","JFK","SFO",361,2586,14,30,2013-05-25 14:00:00
2013,5,25,1745,1732,13,2130,2114,16,"B6",647,"N775JB","JFK","SFO",355,2586,17,32,2013-05-25 17:00:00
2013,5,25,1755,1755,0,2145,2127,18,"UA",675,"N557UA","JFK","SFO",366,2586,17,55,2013-05-25 17:00:00
2013,5,25,1849,1850,-1,2229,2225,4,"VX",29,"N634VA","JFK","SFO",366,2586,18,50,2013-05-25 18:00:00
2013,5,25,1951,1900,51,2327,2249,38,"DL",1465,"N717TW","JFK","SFO",344,2586,19,0,2013-05-25 19:00:00
2013,5,25,2111,1800,191,22,2140,162,"AA",177,"N335AA","JFK","SFO",341,2586,18,0,2013-05-25 18:00:00
2013,5,26,858,800,58,1210,1135,35,"AA",59,"N338AA","JFK","SFO",343,2586,8,0,2013-05-26 08:00:00
2013,5,26,1059,1030,29,1427,1350,37,"VX",23,"N631VA","JFK","SFO",356,2586,10,30,2013-05-26 10:00:00
2013,5,26,1446,1430,16,1806,1749,17,"UA",434,"N596UA","JFK","SFO",348,2586,14,30,2013-05-26 14:00:00
2013,5,26,1649,1630,19,2006,1959,7,"VX",27,"N848VA","JFK","SFO",333,2586,16,30,2013-05-26 16:00:00
2013,5,26,1659,1700,-1,2036,2030,6,"UA",512,"N557UA","JFK","SFO",349,2586,17,0,2013-05-26 17:00:00
2013,5,26,1858,1855,3,2239,2215,24,"VX",29,"N628VA","JFK","SFO",353,2586,18,55,2013-05-26 18:00:00
2013,5,27,658,700,-2,1038,1032,6,"DL",1865,"N723TW","JFK","SFO",357,2586,7,0,2013-05-27 07:00:00
2013,5,27,930,930,0,1309,1255,14,"AA",179,"N327AA","JFK","SFO",368,2586,9,30,2013-05-27 09:00:00
2013,5,27,1005,800,125,1336,1135,121,"AA",59,"N5EUAA","JFK","SFO",367,2586,8,0,2013-05-27 08:00:00
2013,5,27,1026,1030,-4,1354,1350,4,"VX",23,"N640VA","JFK","SFO",365,2586,10,30,2013-05-27 10:00:00
2013,5,27,1651,1630,21,2014,1959,15,"VX",27,"N844VA","JFK","SFO",348,2586,16,30,2013-05-27 16:00:00
2013,5,27,1709,1710,-1,2055,2040,15,"UA",397,"N596UA","JFK","SFO",374,2586,17,10,2013-05-27 17:00:00
2013,5,27,1728,1732,-4,2137,2114,23,"B6",647,"N821JB","JFK","SFO",368,2586,17,32,2013-05-27 17:00:00
2013,5,27,1828,1830,-2,2237,2200,37,"UA",389,"N525UA","JFK","SFO",361,2586,18,30,2013-05-27 18:00:00
2013,5,27,1841,1800,41,2222,2140,42,"AA",177,"N329AA","JFK","SFO",367,2586,18,0,2013-05-27 18:00:00
2013,5,27,1948,1855,53,2312,2215,57,"VX",29,"N634VA","JFK","SFO",347,2586,18,55,2013-05-27 18:00:00
2013,5,27,2058,2020,38,134,3,91,"B6",649,"N806JB","JFK","SFO",352,2586,20,20,2013-05-27 20:00:00
2013,5,28,717,700,17,1044,1034,10,"DL",1865,"N722TW","JFK","SFO",353,2586,7,0,2013-05-28 07:00:00
2013,5,28,832,800,32,1147,1127,20,"UA",397,"N554UA","JFK","SFO",362,2586,8,0,2013-05-28 08:00:00
2013,5,28,1044,1030,14,1414,1350,24,"VX",23,"N633VA","JFK","SFO",347,2586,10,30,2013-05-28 10:00:00
2013,5,28,1531,1530,1,1934,1905,29,"AA",85,"N365AA","JFK","SFO",360,2586,15,30,2013-05-28 15:00:00
2013,5,28,1558,1600,-2,2001,1951,10,"DL",2065,"N727TW","JFK","SFO",348,2586,16,0,2013-05-28 16:00:00
2013,5,28,1728,1630,58,2049,1959,50,"VX",27,"N849VA","JFK","SFO",344,2586,16,30,2013-05-28 16:00:00
2013,5,28,1758,1732,26,2118,2114,4,"B6",647,"N665JB","JFK","SFO",348,2586,17,32,2013-05-28 17:00:00
2013,5,28,1924,1855,29,2239,2215,24,"VX",29,"N622VA","JFK","SFO",339,2586,18,55,2013-05-28 18:00:00
2013,5,29,902,906,-4,1250,1239,11,"B6",641,"N537JB","JFK","SFO",388,2586,9,6,2013-05-29 09:00:00
2013,5,29,958,1000,-2,1336,1329,7,"DL",1765,"N624AG","JFK","SFO",362,2586,10,0,2013-05-29 10:00:00
2013,5,29,959,1000,-1,1325,1319,6,"UA",642,"N560UA","JFK","SFO",359,2586,10,0,2013-05-29 10:00:00
2013,5,29,1038,1030,8,1358,1350,8,"VX",23,"N631VA","JFK","SFO",359,2586,10,30,2013-05-29 10:00:00
2013,5,29,1625,1630,-5,2009,1959,10,"VX",27,"N838VA","JFK","SFO",365,2586,16,30,2013-05-29 16:00:00
2013,5,29,1739,1709,30,2050,2039,11,"UA",512,"N557UA","JFK","SFO",339,2586,17,9,2013-05-29 17:00:00
2013,5,29,1851,1855,-4,2307,2215,52,"VX",29,"N632VA","JFK","SFO",371,2586,18,55,2013-05-29 18:00:00
2013,5,29,1914,1900,14,2319,2251,28,"DL",1465,"N727TW","JFK","SFO",357,2586,19,0,2013-05-29 19:00:00
2013,5,30,821,800,21,1150,1127,23,"UA",397,"N518UA","JFK","SFO",335,2586,8,0,2013-05-30 08:00:00
2013,5,30,1434,1400,34,1743,1730,13,"DL",1565,"N709TW","JFK","SFO",341,2586,14,0,2013-05-30 14:00:00
2013,5,30,1726,1730,-4,2121,2119,2,"DL",31,"N707TW","JFK","SFO",352,2586,17,30,2013-05-30 17:00:00
2013,5,30,1736,1630,66,2133,1959,94,"VX",27,"N853VA","JFK","SFO",358,2586,16,30,2013-05-30 16:00:00
2013,5,30,1741,1732,9,2148,2114,34,"B6",647,"N807JB","JFK","SFO",348,2586,17,32,2013-05-30 17:00:00
2013,5,30,1859,1900,-1,2301,2251,10,"DL",1465,"N183DN","JFK","SFO",339,2586,19,0,2013-05-30 19:00:00
2013,5,30,1911,1855,16,2244,2215,29,"VX",29,"N631VA","JFK","SFO",346,2586,18,55,2013-05-30 18:00:00
2013,5,31,959,930,29,1320,1255,25,"AA",179,"N397AA","JFK","SFO",358,2586,9,30,2013-05-31 09:00:00
2013,5,31,1057,1030,27,1357,1350,7,"VX",23,"N637VA","JFK","SFO",342,2586,10,30,2013-05-31 10:00:00
2013,5,31,1530,1530,0,1919,1905,14,"AA",85,"N371AA","JFK","SFO",380,2586,15,30,2013-05-31 15:00:00
2013,6,1,741,740,1,1058,1055,3,"VX",11,"N851VA","JFK","SFO",350,2586,7,40,2013-06-01 07:00:00
2013,6,1,1646,1600,46,2002,1948,14,"DL",2065,"N702TW","JFK","SFO",332,2586,16,0,2013-06-01 16:00:00
2013,6,1,1841,1755,46,2201,2127,34,"UA",512,"N525UA","JFK","SFO",333,2586,17,55,2013-06-01 17:00:00
2013,6,1,1846,1855,-9,2216,2215,1,"VX",29,"N632VA","JFK","SFO",345,2586,18,55,2013-06-01 18:00:00
2013,6,2,2012,1830,102,2348,2200,108,"UA",389,"N518UA","JFK","SFO",344,2586,18,30,2013-06-02 18:00:00
2013,6,2,2012,1800,132,2351,2140,131,"AA",177,"N336AA","JFK","SFO",353,2586,18,0,2013-06-02 18:00:00
2013,6,2,2215,1855,200,146,2215,211,"VX",29,"N633VA","JFK","SFO",347,2586,18,55,2013-06-02 18:00:00
2013,6,3,740,740,0,1100,1055,5,"VX",11,"N846VA","JFK","SFO",342,2586,7,40,2013-06-03 07:00:00
2013,6,3,955,930,25,1315,1255,20,"AA",179,"N319AA","JFK","SFO",344,2586,9,30,2013-06-03 09:00:00
2013,6,3,1526,1530,-4,1911,1905,6,"AA",85,"N345AA","JFK","SFO",351,2586,15,30,2013-06-03 15:00:00
2013,6,3,1555,1600,-5,2000,1951,9,"DL",2065,"N713TW","JFK","SFO",337,2586,16,0,2013-06-03 16:00:00
2013,6,3,1636,1630,6,2030,1959,31,"VX",27,"N847VA","JFK","SFO",365,2586,16,30,2013-06-03 16:00:00
2013,6,3,1717,1709,8,2114,2039,35,"UA",512,"N518UA","JFK","SFO",334,2586,17,9,2013-06-03 17:00:00
2013,6,3,1753,1732,21,2141,2114,27,"B6",647,"N809JB","JFK","SFO",350,2586,17,32,2013-06-03 17:00:00
2013,6,3,1825,1830,-5,2225,2200,25,"UA",389,"N596UA","JFK","SFO",347,2586,18,30,2013-06-03 18:00:00
2013,6,3,1859,1855,4,2221,2215,6,"VX",29,"N639VA","JFK","SFO",335,2586,18,55,2013-06-03 18:00:00
2013,6,4,613,613,0,943,935,8,"UA",303,"N560UA","JFK","SFO",358,2586,6,13,2013-06-04 06:00:00
2013,6,4,852,800,52,1216,1135,41,"AA",59,"N336AA","JFK","SFO",346,2586,8,0,2013-06-04 08:00:00
2013,6,5,956,1000,-4,1338,1329,9,"DL",1765,"N624AG","JFK","SFO",364,2586,10,0,2013-06-05 10:00:00
2013,6,5,1033,1030,3,1351,1350,1,"VX",23,"N636VA","JFK","SFO",348,2586,10,30,2013-06-05 10:00:00
2013,6,5,1840,1800,40,2145,2140,5,"AA",177,"N324AA","JFK","SFO",332,2586,18,0,2013-06-05 18:00:00
2013,6,5,1904,1900,4,2319,2251,28,"DL",1465,"N713TW","JFK","SFO",365,2586,19,0,2013-06-05 19:00:00
2013,6,6,609,610,-1,1005,924,41,"UA",303,"N512UA","JFK","SFO",346,2586,6,10,2013-06-06 06:00:00
2013,6,6,741,740,1,1057,1055,2,"VX",11,"N849VA","JFK","SFO",351,2586,7,40,2013-06-06 07:00:00
2013,6,6,1731,1543,108,2054,1901,113,"UA",257,"N555UA","JFK","SFO",328,2586,15,43,2013-06-06 15:00:00
2013,6,6,1811,1730,41,2134,2119,15,"DL",31,"N706TW","JFK","SFO",327,2586,17,30,2013-06-06 17:00:00
2013,6,6,1847,1830,17,2207,2155,12,"UA",389,"N787UA","JFK","SFO",323,2586,18,30,2013-06-06 18:00:00
2013,6,6,1854,1855,-1,2220,2215,5,"VX",29,"N637VA","JFK","SFO",341,2586,18,55,2013-06-06 18:00:00
2013,6,6,1934,1900,34,2307,2251,16,"DL",1465,"N704X","JFK","SFO",331,2586,19,0,2013-06-06 19:00:00
2013,6,7,1543,1543,0,1906,1901,5,"UA",257,"N595UA","JFK","SFO",323,2586,15,43,2013-06-07 15:00:00
2013,6,7,1742,1745,-3,2138,2134,4,"DL",31,"N710TW","JFK","SFO",350,2586,17,45,2013-06-07 17:00:00
2013,6,7,1750,1715,35,2049,2040,9,"UA",512,"N508UA","JFK","SFO",323,2586,17,15,2013-06-07 17:00:00
2013,6,7,1817,1732,45,2216,2114,62,"B6",647,"N636JB","JFK","SFO",346,2586,17,32,2013-06-07 17:00:00
2013,6,7,1833,1830,3,2233,2155,38,"UA",389,"N555UA","JFK","SFO",330,2586,18,30,2013-06-07 18:00:00
2013,6,7,1859,1900,-1,2358,2251,67,"DL",1465,"N717TW","JFK","SFO",351,2586,19,0,2013-06-07 19:00:00
2013,6,7,2012,1855,77,2331,2215,76,"VX",29,"N635VA","JFK","SFO",324,2586,18,55,2013-06-07 18:00:00
2013,6,7,2107,2020,47,132,3,89,"B6",649,"N568JB","JFK","SFO",325,2586,20,20,2013-06-07 20:00:00
2013,6,7,2237,1800,277,141,2140,241,"AA",177,"N5EAAA","JFK","SFO",320,2586,18,0,2013-06-07 18:00:00
2013,6,8,617,610,7,929,924,5,"UA",303,"N554UA","JFK","SFO",345,2586,6,10,2013-06-08 06:00:00
2013,6,8,1649,1630,19,2003,1959,4,"VX",27,"N854VA","JFK","SFO",340,2586,16,30,2013-06-08 16:00:00
2013,6,8,1816,1530,166,2118,1905,133,"AA",85,"N357AA","JFK","SFO",340,2586,15,30,2013-06-08 15:00:00
2013,6,8,2126,2020,66,24,3,21,"B6",649,"N715JB","JFK","SFO",336,2586,20,20,2013-06-08 20:00:00
2013,6,9,1102,1030,32,1406,1350,16,"VX",23,"N635VA","JFK","SFO",338,2586,10,30,2013-06-09 10:00:00
2013,6,9,1202,1200,2,1519,1507,12,"UA",580,"N554UA","JFK","SFO",331,2586,12,0,2013-06-09 12:00:00
2013,6,9,1642,1630,12,2000,1959,1,"VX",27,"N845VA","JFK","SFO",341,2586,16,30,2013-06-09 16:00:00
2013,6,9,1731,1732,-1,2137,2114,23,"B6",647,"N784JB","JFK","SFO",340,2586,17,32,2013-06-09 17:00:00
2013,6,9,1756,1730,26,2138,2119,19,"DL",31,"N710TW","JFK","SFO",335,2586,17,30,2013-06-09 17:00:00
2013,6,9,1757,1530,147,2135,1905,150,"AA",85,"N342AA","JFK","SFO",336,2586,15,30,2013-06-09 15:00:00
2013,6,9,1832,1830,2,2214,2155,19,"UA",389,"N502UA","JFK","SFO",334,2586,18,30,2013-06-09 18:00:00
2013,6,9,1854,1855,-1,2223,2215,8,"VX",29,"N627VA","JFK","SFO",338,2586,18,55,2013-06-09 18:00:00
2013,6,9,1856,1900,-4,2255,2251,4,"DL",1465,"N712TW","JFK","SFO",352,2586,19,0,2013-06-09 19:00:00
2013,6,10,1029,1000,29,1348,1319,29,"DL",1765,"N707TW","JFK","SFO",327,2586,10,0,2013-06-10 10:00:00
2013,6,10,1109,1000,69,1354,1314,40,"UA",642,"N554UA","JFK","SFO",329,2586,10,0,2013-06-10 10:00:00
2013,6,10,1239,1200,39,1638,1507,91,"UA",580,"N508UA","JFK","SFO",336,2586,12,0,2013-06-10 12:00:00
2013,6,10,1239,1030,129,1528,1350,98,"VX",23,"N622VA","JFK","SFO",325,2586,10,30,2013-06-10 10:00:00
